lsn,eventtime,event,filedirectoryname,fullpath,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,targetvcn,clusterindex,missingfullpathflaglsn
10573154278,12/28/23 21:53:59,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:53:59,12/28/23 21:54:09,12/28/23 21:54:09,12/28/23 21:54:09,Initialize File Record Segment,0x3234,2,0
10573155534,12/28/23 21:53:59,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:53:59,12/28/23 21:54:09,12/28/23 21:54:09,12/28/23 21:54:09,Deallocate File Record Segment,0x3234,2,0
10573185196,12/28/23 21:54:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:30,12/28/23 21:54:30,12/28/23 21:54:30,Initialize File Record Segment,0x3234,2,0
10573186445,12/28/23 21:54:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:30,12/28/23 21:54:30,12/28/23 21:54:30,Deallocate File Record Segment,0x3234,2,0
10573196477,12/28/23 21:54:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:34,12/28/23 21:54:34,12/28/23 21:54:34,Initialize File Record Segment,0x3234,2,0
10573197724,12/28/23 21:54:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:34,12/28/23 21:54:34,12/28/23 21:54:34,Deallocate File Record Segment,0x3234,2,0
10573197917,12/28/23 21:54:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:34,12/28/23 21:54:34,12/28/23 21:54:34,Initialize File Record Segment,0x3234,2,0
10573199164,12/28/23 21:54:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:34,12/28/23 21:54:34,12/28/23 21:54:34,Deallocate File Record Segment,0x3234,2,0
10573199349,12/28/23 21:54:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:34,12/28/23 21:54:34,12/28/23 21:54:34,Initialize File Record Segment,0x3234,2,0
10573200604,12/28/23 21:54:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:34,12/28/23 21:54:34,12/28/23 21:54:34,Deallocate File Record Segment,0x3234,2,0
10573201539,12/28/23 21:54:36,File Creation,asw-2d78586b-d0d9-4e2d-aa57-8f014bbd5449.tmp,\Windows\Temp\asw-2d78586b-d0d9-4e2d-aa57-8f014bbd5449.tmp,12/28/23 21:54:36,12/28/23 21:54:36,12/28/23 21:54:36,12/28/23 21:54:36,Initialize File Record Segment,0x3234,2,0
10573214824,12/28/23 21:39:33,File Deletion,nodes.dat,\ProgramData\Avast Software\Avast\IDS\malwareprofile\nodes.dat,12/28/23 21:39:33,12/28/23 21:39:36,12/28/23 21:39:36,12/28/23 21:39:36,Deallocate File Record Segment,0x3235,0,0
10573216397,12/28/23 21:54:40,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:54:40,12/28/23 21:54:40,12/28/23 21:54:40,12/28/23 21:54:40,Initialize File Record Segment,0x3235,0,0
10573217679,12/28/23 21:54:40,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:54:40,12/28/23 21:54:40,12/28/23 21:54:40,12/28/23 21:54:40,Deallocate File Record Segment,0x3235,0,0
10573217872,12/28/23 21:54:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:40,12/28/23 21:54:40,12/28/23 21:54:40,Initialize File Record Segment,0x3235,0,0
10573219091,12/28/23 21:54:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:40,12/28/23 21:54:40,12/28/23 21:54:40,Deallocate File Record Segment,0x3235,0,0
10573219340,12/28/23 21:54:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:44,12/28/23 21:54:44,12/28/23 21:54:44,Initialize File Record Segment,0x3235,0,0
10573220587,12/28/23 21:54:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:44,12/28/23 21:54:44,12/28/23 21:54:44,Deallocate File Record Segment,0x3235,0,0
10573220855,12/28/23 21:54:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:44,12/28/23 21:54:44,12/28/23 21:54:44,Initialize File Record Segment,0x3235,0,0
10573222110,12/28/23 21:54:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:54:30,12/28/23 21:54:44,12/28/23 21:54:44,12/28/23 21:54:44,Deallocate File Record Segment,0x3235,0,0
10573254413,12/28/23 21:55:00,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:00,12/28/23 21:55:00,12/28/23 21:55:00,Initialize File Record Segment,0x3235,0,0
10573255665,12/28/23 21:55:00,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:00,12/28/23 21:55:00,12/28/23 21:55:00,Deallocate File Record Segment,0x3235,0,0
10573257093,12/28/23 21:55:00,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:04,12/28/23 21:55:04,12/28/23 21:55:04,Initialize File Record Segment,0x3235,0,0
10573258353,12/28/23 21:55:00,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:04,12/28/23 21:55:04,12/28/23 21:55:04,Deallocate File Record Segment,0x3235,0,0
10573258538,12/28/23 21:55:00,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:04,12/28/23 21:55:04,12/28/23 21:55:04,Initialize File Record Segment,0x3235,0,0
10573259793,12/28/23 21:55:00,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:04,12/28/23 21:55:04,12/28/23 21:55:04,Deallocate File Record Segment,0x3235,0,0
10573259978,12/28/23 21:55:00,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:05,12/28/23 21:55:05,12/28/23 21:55:05,Initialize File Record Segment,0x3235,0,0
10573261225,12/28/23 21:55:00,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:05,12/28/23 21:55:05,12/28/23 21:55:05,Deallocate File Record Segment,0x3235,0,0
10573271259,12/28/23 21:55:11,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,Initialize File Record Segment,0x3235,0,0
10573272511,12/28/23 21:55:11,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,Deallocate File Record Segment,0x3235,0,0
10573272704,12/28/23 21:55:00,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,Initialize File Record Segment,0x3235,0,0
10573273951,12/28/23 21:55:00,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:00,12/28/23 21:55:11,12/28/23 21:55:11,12/28/23 21:55:11,Deallocate File Record Segment,0x3235,0,0
10573293799,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:30,12/28/23 21:55:30,12/28/23 21:55:30,Initialize File Record Segment,0x3235,0,0
10573295081,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:30,12/28/23 21:55:30,12/28/23 21:55:30,Deallocate File Record Segment,0x3235,0,0
10573305115,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:34,12/28/23 21:55:34,12/28/23 21:55:34,Initialize File Record Segment,0x3235,0,0
10573306376,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:34,12/28/23 21:55:34,12/28/23 21:55:34,Deallocate File Record Segment,0x3235,0,0
10573306561,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:34,12/28/23 21:55:34,12/28/23 21:55:34,Initialize File Record Segment,0x3235,0,0
10573307808,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:34,12/28/23 21:55:34,12/28/23 21:55:34,Deallocate File Record Segment,0x3235,0,0
10573308004,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:35,12/28/23 21:55:35,12/28/23 21:55:35,Initialize File Record Segment,0x3235,0,0
10573309253,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:35,12/28/23 21:55:35,12/28/23 21:55:35,Deallocate File Record Segment,0x3235,0,0
10573310123,12/28/23 21:55:41,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,Initialize File Record Segment,0x3235,0,0
10573311342,12/28/23 21:55:41,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,Deallocate File Record Segment,0x3235,0,0
10573311535,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,Initialize File Record Segment,0x3235,0,0
10573312804,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:41,12/28/23 21:55:41,12/28/23 21:55:41,Deallocate File Record Segment,0x3235,0,0
10573332737,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:51,12/28/23 21:55:51,12/28/23 21:55:51,Initialize File Record Segment,0x3235,0,0
10573333989,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:51,12/28/23 21:55:51,12/28/23 21:55:51,Deallocate File Record Segment,0x3235,0,0
10573334183,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:52,12/28/23 21:55:52,12/28/23 21:55:52,Initialize File Record Segment,0x3235,0,0
10573335430,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:55:52,12/28/23 21:55:52,12/28/23 21:55:52,Deallocate File Record Segment,0x3235,0,0
10573345508,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:00,12/28/23 21:56:00,12/28/23 21:56:00,Initialize File Record Segment,0x3235,0,0
10573346755,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:00,12/28/23 21:56:00,12/28/23 21:56:00,Deallocate File Record Segment,0x3235,0,0
10573347985,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:04,12/28/23 21:56:04,12/28/23 21:56:04,Initialize File Record Segment,0x3235,0,0
10573349232,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:04,12/28/23 21:56:04,12/28/23 21:56:04,Deallocate File Record Segment,0x3235,0,0
10573349425,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:05,12/28/23 21:56:05,12/28/23 21:56:05,Initialize File Record Segment,0x3235,0,0
10573350721,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:05,12/28/23 21:56:05,12/28/23 21:56:05,Deallocate File Record Segment,0x3235,0,0
10573351029,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:05,12/28/23 21:56:05,12/28/23 21:56:05,Initialize File Record Segment,0x3235,0,0
10573352278,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:05,12/28/23 21:56:05,12/28/23 21:56:05,Deallocate File Record Segment,0x3235,0,0
10573362340,12/28/23 21:56:12,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:56:12,12/28/23 21:56:12,12/28/23 21:56:12,12/28/23 21:56:12,Initialize File Record Segment,0x3235,0,0
10573363559,12/28/23 21:56:12,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/28/23 21:56:12,12/28/23 21:56:12,12/28/23 21:56:12,12/28/23 21:56:12,Deallocate File Record Segment,0x3235,0,0
10573363752,12/28/23 21:55:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:12,12/28/23 21:56:12,12/28/23 21:56:12,Initialize File Record Segment,0x3235,0,0
10573364971,12/28/23 21:55:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:55:30,12/28/23 21:56:12,12/28/23 21:56:12,12/28/23 21:56:12,Deallocate File Record Segment,0x3235,0,0
10573385267,12/28/23 21:56:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:56:30,12/28/23 21:56:30,12/28/23 21:56:30,12/28/23 21:56:30,Initialize File Record Segment,0x3235,0,0
10573386514,12/28/23 21:56:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:56:30,12/28/23 21:56:30,12/28/23 21:56:30,12/28/23 21:56:30,Deallocate File Record Segment,0x3235,0,0
10573386699,12/28/23 21:56:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:56:30,12/28/23 21:56:35,12/28/23 21:56:35,12/28/23 21:56:35,Initialize File Record Segment,0x3235,0,0
10573387954,12/28/23 21:56:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/28/23 21:56:30,12/28/23 21:56:35,12/28/23 21:56:35,12/28/23 21:56:35,Deallocate File Record Segment,0x3235,0,0
